ENTITY_CD,ENTITY_NAME,YEAR,NUM_SUSPENSIONS,PER_SUSPENSIONS
100902040004,GERMANTOWN JUNIOR-SENIOR HIGH SCHOOL,2015,18,7
101001040000,CHATHAM CENTRAL SCHOOL DISTRICT,2015,18,2
101001040001,MARY E DARDESS ELEMENTARY SCHOOL,2015,2,0
101001040002,CHATHAM HIGH SCHOOL,2015,9,2
101001040006,CHATHAM MIDDLE SCHOOL,2015,7,3
101300010000,HUDSON CITY SCHOOL DISTRICT,2015,138,8
101300010001,HUDSON JUNIOR/SENIOR HIGH SCHOOL,2015,95,12
101300010002,JOHN L EDWARDS PRIMARY SCHOOL,2015,8,2
101300010003,MONTGOMERY C SMITH INTERMEDIATE SCHOOL,2015,35,7
101401040000,KINDERHOOK CENTRAL SCHOOL DISTRICT,2015,79,4
101401040005,ICHABOD CRANE SENIOR HIGH SCHOOL,2015,58,9
101401040006,ICHABOD CRANE MIDDLE SCHOOL,2015,18,4
101401040007,ICHABOD CRANE ELEMENTARY SCHOOL,2015,3,1
101601040000,NEW LEBANON CENTRAL SCHOOL DISTRICT,2015,14,3
101601040002,WALTER B HOWARD ELEMENTARY SCHOOL,2015,1,1
101601040003,NEW LEBANON JUNIOR-SENIOR HIGH SCHOOL,2015,13,6
110101040000,CINCINNATUS CENTRAL SCHOOL DISTRICT,2015,27,5
110101040001,CINCINNATUS ELEMENTARY SCHOOL,2015,4,2
110101040002,CINCINNATUS HIGH SCHOOL,2015,15,10
110101040003,CINCINNATUS MIDDLE SCHOOL,2015,8,5
110200010000,CORTLAND CITY SCHOOL DISTRICT,2015,129,5
110200010003,FRANKLYN S BARRY SCHOOL,2015,3,1
110200010004,VIRGIL ELEMENTARY SCHOOL,2015,1,1
110200010008,ALTON B PARKER SCHOOL,2015,2,1
110200010009,RANDALL SCHOOL,2015,4,1
110200010010,F E SMITH SCHOOL,2015,2,1
110200010011,CORTLAND JUNIOR-SENIOR HIGH SCHOOL,2015,117,10
110304040000,MCGRAW CENTRAL SCHOOL DISTRICT,2015,20,4
110304040001,MCGRAW ELEMENTARY SCHOOL,2015,7,3
110304040002,MCGRAW SECONDARY SCHOOL,2015,13,5
110701060000,HOMER CENTRAL SCHOOL DISTRICT,2015,85,4
110701060001,HOMER SENIOR HIGH SCHOOL,2015,65,9
110701060002,HOMER ELEMENTARY SCHOOL,2015,3,1
110701060003,HOMER INTERMEDIATE SCHOOL,2015,1,0
110701060006,HOMER JUNIOR HIGH SCHOOL,2015,16,3
110901040000,MARATHON CENTRAL SCHOOL DISTRICT,2015,37,5
110901040001,MARATHON HIGH SCHOOL,2015,29,9
110901040002,WILLIAM APPLEBY ELEMENTARY SCHOOL,2015,8,2
111111111111,All Public Schools,2015,91495,3
120102040000,ANDES CENTRAL SCHOOL DISTRICT,2015,1,1
120102040001,ANDES CENTRAL SCHOOL,2015,1,1
120301040000,DOWNSVILLE CENTRAL SCHOOL DISTRICT,2015,12,5
120301040001,DOWNSVILLE CENTRAL SCHOOL,2015,12,5
120401040000,CHARLOTTE VALLEY CENTRAL SCHOOL DISTRICT,2015,60,16
120401040001,CHARLOTTE VALLEY SCHOOL,2015,60,16
120501040000,DELAWARE ACADEMY CENTRAL SCHOOL DISTRICT AT DELHI,2015,19,3
120501040001,DELAWARE ACADEMY ELEMENTARY SCHOOL,2015,3,1
120501040002,DELAWARE ACADEMY HIGH SCHOOL,2015,16,4
120701040000,FRANKLIN CENTRAL SCHOOL DISTRICT,2015,8,3
120701040001,FRANKLIN CENTRAL SCHOOL,2015,8,3
120906040000,HANCOCK CENTRAL SCHOOL DISTRICT,2015,14,4
120906040001,HANCOCK ELEMENTARY SCHOOL,2015,2,2
120906040002,HANCOCK JUNIOR-SENIOR HIGH SCHOOL,2015,12,5
121401040000,MARGARETVILLE CENTRAL SCHOOL DISTRICT,2015,27,8
121401040001,MARGARETVILLE CENTRAL SCHOOL,2015,27,8
121502040000,ROXBURY CENTRAL SCHOOL DISTRICT,2015,8,3
121502040001,ROXBURY CENTRAL SCHOOL,2015,8,3
121601060000,SIDNEY CENTRAL SCHOOL DISTRICT,2015,92,9
121601060002,SIDNEY ELEMENTARY SCHOOL,2015,36,7
121601060005,SIDNEY MIDDLE SCHOOL,2015,24,16
121601060006,SIDNEY HIGH SCHOOL,2015,32,10
121701040000,STAMFORD CENTRAL SCHOOL DISTRICT,2015,11,3
121701040001,STAMFORD CENTRAL SCHOOL,2015,11,3
121702040000,SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT,2015,1,0
121702040001,SOUTH KORTRIGHT CENTRAL SCHOOL,2015,1,0
121901040000,WALTON CENTRAL SCHOOL DISTRICT,2015,37,4
121901040001,TOWNSEND ELEMENTARY SCHOOL,2015,7,2
121901040002,WALTON HIGH SCHOOL,2015,16,5
121901040003,WALTON MIDDLE SCHOOL,2015,14,6
130200010000,BEACON CITY SCHOOL DISTRICT,2015,175,6
130200010001,J V FORRESTAL ELEMENTARY SCHOOL,2015,4,2
130200010002,SOUTH AVENUE SCHOOL,2015,1,0
130200010003,GLENHAM SCHOOL,2015,3,1
130200010004,ROMBOUT MIDDLE SCHOOL,2015,78,11
130200010005,BEACON HIGH SCHOOL,2015,79,9
130200010006,SARGENT SCHOOL,2015,10,3
130502020000,DOVER UNION FREE SCHOOL DISTRICT,2015,65,5
130502020001,WINGDALE ELEMENTARY SCHOOL,2015,5,2
130502020002,DOVER ELEMENTARY SCHOOL,2015,9,3
130502020003,DOVER HIGH SCHOOL,2015,40,9
130502020004,DOVER MIDDLE SCHOOL,2015,11,4
130801060000,HYDE PARK CENTRAL SCHOOL DISTRICT,2015,160,4
130801060002,NETHERWOOD SCHOOL,2015,1,0
130801060003,RALPH R SMITH SCHOOL,2015,6,2
130801060005,VIOLET AVENUE SCHOOL,2015,8,2
130801060006,HAVILAND MIDDLE SCHOOL,2015,50,6
130801060007,FRANKLIN D ROOSEVELT SENIOR HIGH SCHOOL,2015,94,7
130801060008,NORTH PARK ELEMENTARY SCHOOL,2015,1,0
131101040000,NORTHEAST CENTRAL SCHOOL DISTRICT,2015,46,6
131101040004,WEBUTUCK HIGH SCHOOL,2015,23,10
131101040006,WEBUTUCK ELEMENTARY SCHOOL,2015,2,1
131101040007,EUGENE BROOKS MIDDLE SCHOOL,2015,21,8
131201040000,PAWLING CENTRAL SCHOOL DISTRICT,2015,9,1
131201040001,PAWLING ELEMENTARY SCHOOL,2015,2,0
131201040002,PAWLING HIGH SCHOOL,2015,4,1
131201040003,PAWLING MIDDLE SCHOOL,2015,3,1
131301040000,PINE PLAINS CENTRAL SCHOOL DISTRICT,2015,43,5
131301040001,SEYMOUR SMITH INTERMEDIATE LEARNING CENTER,2015,9,5
131301040002,STISSING MOUNTAIN HIGH SCHOOL,2015,19,6
131301040003,COLD SPRING EARLY LEARNING CENTER,2015,2,1
131301040004,STISSING MOUNTAIN MIDDLE SCHOOL,2015,13,6
131500010000,POUGHKEEPSIE CITY SCHOOL DISTRICT,2015,554,13
131500010001,WARRING MAGNET ACADEMY OF SCIENCE AND TECHNOLOGY,2015,8,2
131500010003,GOV GEORGE CLINTON SCHOOL,2015,11,3
131500010006,G W KRIEGER SCHOOL,2015,12,2
131500010009,MORSE YOUNG MAGNET SCHOOL,2015,21,4
131500010010,POUGHKEEPSIE HIGH SCHOOL,2015,295,26
131500010011,POUGHKEEPSIE MIDDLE SCHOOL,2015,207,21
131601060000,ARLINGTON CENTRAL SCHOOL DISTRICT,2015,222,3
131601060002,BEEKMAN SCHOOL,2015,3,1
131601060005,TRAVER ROAD PRIMARY SCHOOL,2015,2,1
131601060008,ARLINGTON HIGH SCHOOL,2015,133,4
131601060010,WEST ROAD/D'AQUANNIS INTERMEDIATE SCHOOL,2015,2,1
131601060012,LAGRANGE MIDDLE SCHOOL,2015,54,6
131601060013,TITUSVILLE INTERMEDIATE,2015,2,1
131601060015,UNION VALE MIDDLE SCHOOL,2015,26,2
131602020000,SPACKENKILL UNION FREE SCHOOL DISTRICT,2015,30,2
131602020004,ORVILLE A TODD MIDDLE SCHOOL,2015,11,3
131602020005,SPACKENKILL HIGH SCHOOL,2015,19,3
131701060000,RED HOOK CENTRAL SCHOOL DISTRICT,2015,15,1
131701060002,RED HOOK SENIOR HIGH SCHOOL,2015,6,1
131701060004,LINDEN AVENUE MIDDLE SCHOOL,2015,8,2
131701060006,MILL ROAD-INTERMEDIATE GRADES,2015,1,0
131801040000,RHINEBECK CENTRAL SCHOOL DISTRICT,2015,25,2
131801040001,RHINEBECK SENIOR HIGH SCHOOL,2015,13,3
131801040002,CHANCELLOR LIVINGSTON ELEMENTARY SCHOOL,2015,1,0
131801040003,BULKELEY MIDDLE SCHOOL,2015,11,4
132101060000,WAPPINGERS CENTRAL SCHOOL DISTRICT,2015,349,3
132101060001,BRINCKERHOFF ELEMENTARY SCHOOL,2015,3,1
132101060002,FISHKILL ELEMENTARY SCHOOL,2015,1,0
132101060003,FISHKILL PLAINS ELEMENTARY SCHOOL,2015,1,0
132101060004,GAYHEAD SCHOOL,2015,1,0
132101060005,JAMES S EVANS ELEMENTARY SCHOOL,2015,2,1
132101060006,KINRY ROAD ELEMENTARY SCHOOL,2015,1,0
132101060007,VASSAR ROAD ELEMENTARY SCHOOL,2015,1,0
132101060008,SHEAFE ROAD ELEMENTARY SCHOOL,2015,4,1
132101060009,VAN WYCK JUNIOR HIGH SCHOOL,2015,22,1
132101060010,WAPPINGERS JUNIOR HIGH SCHOOL,2015,69,8
132101060011,ROY C KETCHAM SENIOR HIGH SCHOOL,2015,153,8
132101060012,OAK GROVE ELEMENTARY SCHOOL,2015,4,1
132101060013,MYERS CORNERS SCHOOL,2015,9,1
132101060015,JOHN JAY SENIOR HIGH SCHOOL,2015,58,3
132101060016,ORCHARD VIEW ALTERNATIVE HIGH SCHOOL,2015,20,30
132201040000,MILLBROOK CENTRAL SCHOOL DISTRICT,2015,26,3
132201040001,MILLBROOK MIDDLE SCHOOL,2015,6,2
132201040002,ALDEN PLACE ELEMENTARY SCHOOL,2015,1,0
132201040005,MILLBROOK HIGH SCHOOL,2015,19,5
140101060000,ALDEN CENTRAL SCHOOL DISTRICT,2015,60,4
140101060003,ALDEN PRIMARY AT TOWNLINE,2015,1,0
140101060005,ALDEN MIDDLE SCHOOL,2015,13,2
140101060006,ALDEN SENIOR HIGH SCHOOL,2015,46,8
140201060000,AMHERST CENTRAL SCHOOL DISTRICT,2015,44,2
140201060001,AMHERST MIDDLE SCHOOL,2015,12,2
140201060002,AMHERST CENTRAL HIGH SCHOOL,2015,31,4
140201060006,WINDERMERE BLVD SCHOOL,2015,1,0
140203060000,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,2015,206,2
140203060001,MILL MIDDLE SCHOOL,2015,61,7
140203060002,DODGE ELEMENTARY SCHOOL,2015,2,0
140203060003,MAPLE EAST ELEMENTARY SCHOOL,2015,1,0
140203060004,WILLIAMSVILLE SOUTH HIGH SCHOOL,2015,39,4
140203060007,FOREST ELEMENTARY SCHOOL,2015,7,1
140203060009,HEIM MIDDLE SCHOOL,2015,4,1
140203060010,WILLIAMSVILLE NORTH HIGH SCHOOL,2015,35,3
140203060012,CASEY MIDDLE SCHOOL,2015,12,2
140203060013,WILLIAMSVILLE EAST HIGH SCHOOL,2015,36,3
140203060015,TRANSIT MIDDLE SCHOOL,2015,9,1
140207060000,SWEET HOME CENTRAL SCHOOL DISTRICT,2015,491,15
140207060002,GLENDALE ELEMENTARY SCHOOL,2015,377,100
140207060005,SWEET HOME MIDDLE SCHOOL,2015,48,6
140207060006,SWEET HOME SENIOR HIGH SCHOOL,2015,60,6
140207060007,WILLOW RIDGE ELEMENTARY SCHOOL,2015,2,1
140207060008,HERITAGE HEIGHTS ELEMENTARY SCHOOL,2015,4,1
140301030000,EAST AURORA UNION FREE SCHOOL DISTRICT,2015,35,2
140301030004,EAST AURORA MIDDLE SCHOOL,2015,2,0
140301030005,EAST AURORA HIGH SCHOOL,2015,33,5
140600010000,BUFFALO CITY SCHOOL DISTRICT,2015,5280,16
140600010001,DISCOVERY SCHOOL,2015,31,6
140600010003,D'YOUVILLE-PORTER CAMPUS,2015,47,7
140600010006,BUFFALO ELEMENTARY SCHOOL OF TECHNOLOGY,2015,57,10
140600010017,PS 17,2015,12,3
140600010018,DR ANTONIA PANTOJA COMMUNITY SCHOOL OF ACADEMIC EXCELLENCE AT #18,2015,87,17
140600010019,NATIVE AMERICAN MAGNET,2015,65,12
140600010027,PS 27 HILLERY PARK ACADEMY,2015,121,20
140600010031,HARRIET ROSS TUBMAN ACADEMY,2015,137,32
140600010032,BUILD ACADEMY,2015,155,33
140600010033,BILINGUAL CENTER,2015,37,7
140600010037,MARVA J DANIEL FUTURES PREPARATORY SCHOOL,2015,72,15
140600010039,"DR MARTIN LUTHER KING, JR MULTICULTURAL INSTITUTE",2015,108,26
140600010042,PS 42 OCCUPATIONAL TRAINING CENTER,2015,1,1
140600010043,LOVEJOY DISCOVERY SCHOOL #43,2015,117,18
140600010045,INTERNATIONAL SCHOOL,2015,11,1
140600010053,COMMUNITY SCHOOL #53 AT #4,2015,114,28
140600010054,DR GEORGE BLACKMAN ECC,2015,58,14
140600010056,FREDERICK OLMSTED #156,2015,19,3
140600010059,PS 59 DR CHARLES DREW SCIENCE MAGNET,2015,172,24
140600010061,PS 61 AT 171,2015,68,27
140600010064,PS 64 FREDERICK LAW OLMSTED,2015,5,1
140600010065,PS 65 ROOSEVELT ACADEMY ECC,2015,12,4
140600010066,PS 66 NORTH PARK ACADEMY,2015,104,36
140600010069,PS 69 HOUGHTON ACADEMY,2015,9,2
140600010072,LORRAINE ELEMENTARY SCHOOL,2015,113,16
140600010074,PS 74 HAMLIN PARK ELEMENTARY SCHOOL,2015,107,23
140600010076,HERMAN BADILLO COMMUNITY SCHOOL,2015,119,16
140600010080,HIGHGATE HEIGHTS,2015,69,15
140600010081,PS 81,2015,67,9
140600010082,PS 82,2015,46,11
140600010093,SOUTHSIDE ELEMENTARY SCHOOL,2015,138,13
140600010094,DR LYDIA T WRIGHT SCH OF EXCELLENCE,2015,118,16
140600010097,BUFFALO ACADEMY FOR THE VISUAL & PERFORMING ARTS,2015,91,12
140600010098,MCKINLEY VOCATIONAL HIGH SCHOOL,2015,235,24
140600010099,BENNETT HIGH SCHOOL,2015,146,35
140600010101,BURGARD VOCATIONAL HIGH SCHOOL,2015,230,43
140600010102,CITY HONORS SCHOOL AT FOSDICK MASTEN PARK,2015,10,1
140600010104,EMERSON SCHOOL OF HOSPITALITY,2015,106,24
140600010105,HUTCHINSON CENTRAL TECHNICAL HIGH SCHOOL,2015,54,5
140600010107,LAFAYETTE HIGH SCHOOL,2015,169,24
140600010108,RIVERSIDE INSTITUTE OF TECHNOLOGY,2015,181,24
140600010110,SOUTH PARK HIGH SCHOOL,2015,187,22
140600010118,WEST HERTEL ELEMENTARY SCHOOL,2015,126,15
140600010119,WATERFRONT SCHOOL,2015,96,12
140600010122,BENNETT PARK MONTESSORI SCHOOL,2015,87,13
140600010126,STANLEY MAKOWSKI EARLY CHILDHOOD CENTER,2015,50,8
140600010128,LEONARDO DA VINCI HIGH SCHOOL,2015,25,6
140600010129,GRABIARZ-CAMPUS SCHOOL #79,2015,22,4
140600010130,FRANK A SEDITA SCHOOL #30,2015,97,13
140600010132,MATH SCIENCE TECHNOLOGY PREPARATORY SCHOOL AT SENECA (THE),2015,286,48
140600010133,ALTERNATIVE HIGH SCHOOL AT 44,2015,112,43
140600010135,MIDDLE EARLY COLLEGE HIGH SCHOOL,2015,28,10
140600010197,HARVEY AUSTIN SCHOOL #97,2015,171,30
140600010307,EAST HIGH SCHOOL,2015,175,48
140600010308,INTERNATIONAL PREPARATORY SCHOOL AT GROVER CLEVELAND AT #187,2015,200,32
140600860814,KING CENTER CHARTER SCHOOL,2015,35,10
140600860817,SOUTH BUFFALO CHARTER SCHOOL,2015,73,9
140600860838,TAPESTRY CHARTER SCHOOL,2015,58,7
140600860851,BUFFALO UNITED CHARTER SCHOOL,2015,109,15
140600860856,ENTERPRISE CHARTER SCHOOL,2015,85,21
140600860861,BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL,2015,388,99
140600860863,WESTERN NEW YORK MARITIME CHARTER SCHOOL,2015,33,10
140600860868,ORACLE CHARTER SCHOOL,2015,149,40
140600860874,WESTMINSTER COMMUNITY CHARTER SCHOOL,2015,108,20
140600860896,ELMWOOD VILLAGE CHARTER SCHOOL,2015,4,1
140600860911,ALOMA D JOHNSON CHARTER SCHOOL,2015,35,12
140600860961,HEALTH SCIENCES CHARTER SCHOOL,2015,179,39
140600860986,WEST BUFFALO CHARTER SCHOOL,2015,2,1
140701060000,CHEEKTOWAGA CENTRAL SCHOOL DISTRICT,2015,114,5
140701060004,UNION EAST ELEMENTARY SCHOOL,2015,11,2
140701060006,CHEEKTOWAGA HIGH SCHOOL,2015,42,6
140701060007,CHEEKTOWAGA MIDDLE SCHOOL,2015,37,6
140701060008,PINE HILL EDUCATION CENTER,2015,24,22
140702030000,CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT,2015,95,5
140702030003,MARYVALE PRIMARY SCHOOL,2015,3,1
140702030004,MARYVALE INTERMEDIATE SCHOOL,2015,10,2
140702030005,MARYVALE MIDDLE SCHOOL,2015,39,8
140702030006,MARYVALE HIGH SCHOOL,2015,43,6
140703020000,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,2015,106,8
140703020002,CLEVELAND HILL ELEMENTARY SCHOOL,2015,13,2
140703020003,CLEVELAND HILL HIGH SCHOOL,2015,47,12
140703020004,CLEVELAND HILL MIDDLE SCHOOL,2015,46,14
140707030000,DEPEW UNION FREE SCHOOL DISTRICT,2015,100,6
140707030003,DEPEW HIGH SCHOOL,2015,61,10
140707030004,DEPEW MIDDLE SCHOOL,2015,24,6
140707030005,CAYUGA HEIGHTS ELEMENTARY SCHOOL,2015,15,2
140709030000,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2015,59,4
140709030001,THEODORE ROOSEVELT SCHOOL,2015,2,1
140709030002,WOODROW WILSON ELEMENTARY SCHOOL,2015,7,2
140709030003,JOHN F KENNEDY MIDDLE SCHOOL,2015,24,8
140709030004,JOHN F KENNEDY SENIOR HIGH SCHOOL,2015,26,6
140801060000,CLARENCE CENTRAL SCHOOL DISTRICT,2015,58,1
140801060006,CLARENCE SENIOR HIGH SCHOOL,2015,42,3
140801060008,CLARENCE MIDDLE SCHOOL,2015,16,1
141101060000,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2015,46,3
141101060001,GRIFFITH INSTITUTE HIGH SCHOOL,2015,31,5
141101060003,SPRINGVILLE ELEMENTARY SCHOOL,2015,2,0
141101060004,GRIFFITH INSTITUTE MIDDLE SCHOOL,2015,13,3
141201060000,EDEN CENTRAL SCHOOL DISTRICT,2015,35,2
141201060001,EDEN JUNIOR-SENIOR HIGH SCHOOL,2015,29,4
141201060002,G L PRIESS PRIMARY SCHOOL,2015,2,1
141201060005,EDEN ELEMENTARY SCHOOL,2015,4,1
141301060000,IROQUOIS CENTRAL SCHOOL DISTRICT,2015,68,3
141301060002,IROQUOIS INTERMEDIATE SCHOOL,2015,3,2
141301060003,MARILLA PRIMARY SCHOOL,2015,1,1
141301060005,IROQUOIS MIDDLE SCHOOL,2015,32,6
141301060006,IROQUOIS SENIOR HIGH SCHOOL,2015,32,4
141401060000,EVANS-BRANT CENTRAL SCHOOL DISTRICT (LAKE SHORE),2015,94,4
141401060001,HIGHLAND ELEMENTARY SCHOOL,2015,3,1
141401060003,LAKE SHORE SENIOR HIGH SCHOOL,2015,69,8
141401060004,JOHN T WAUGH ELEMENTARY SCHOOL,2015,2,1
141401060008,A J SCHMIDT ELEMENTARY SCHOOL,2015,1,0
141401060009,LAKE SHORE MIDDLE SCHOOL,2015,19,3
141501060000,GRAND ISLAND CENTRAL SCHOOL DISTRICT,2015,36,1
141501060001,HUTH ROAD SCHOOL,2015,2,0
141501060004,GRAND ISLAND SENIOR HIGH SCHOOL,2015,28,3
141501060005,VERONICA E CONNOR MIDDLE SCHOOL,2015,6,1
141601060000,HAMBURG CENTRAL SCHOOL DISTRICT,2015,48,1
141601060003,CHARLOTTE AVENUE ELEMENTARY SCHOOL,2015,2,1
141601060006,HAMBURG MIDDLE SCHOOL,2015,19,2
141601060007,HAMBURG HIGH SCHOOL,2015,27,2
141604060000,FRONTIER CENTRAL SCHOOL DISTRICT,2015,120,2
141604060004,BLASDELL ELEMENTARY SCHOOL,2015,2,0
141604060007,FRONTIER MIDDLE SCHOOL,2015,17,2
141604060008,FRONTIER SENIOR HIGH SCHOOL,2015,101,6
141701040000,HOLLAND CENTRAL SCHOOL DISTRICT,2015,7,1
141701040001,HOLLAND JUNIOR/SENIOR HIGH SCHOOL,2015,5,1
141701040002,HAROLD O BRUMSTED ELEMENTARY SCHOOL,2015,2,0
141800010000,LACKAWANNA CITY SCHOOL DISTRICT,2015,169,10
141800010005,LACKAWANNA MIDDLE SCHOOL,2015,67,18
141800010008,LACKAWANNA HIGH SCHOOL,2015,93,19
141800010010,TRUMAN ELEMENTARY SCHOOL,2015,5,2
141800010011,MARTIN ROAD ELEMENTARY SCHOOL,2015,4,1
141800860044,GLOBAL CONCEPTS CHARTER SCHOOL,2015,88,9
141901060000,LANCASTER CENTRAL SCHOOL DISTRICT,2015,173,3
141901060006,HILLVIEW ELEMENTARY SCHOOL,2015,3,1
141901060007,LANCASTER MIDDLE SCHOOL,2015,20,2
141901060008,LANCASTER HIGH SCHOOL,2015,150,8
142101040000,AKRON CENTRAL SCHOOL DISTRICT,2015,79,6
142101040001,AKRON ELEMENTARY SCHOOL,2015,8,1
142101040002,AKRON HIGH SCHOOL,2015,51,11
142101040003,AKRON MIDDLE SCHOOL,2015,20,6
142201040000,NORTH COLLINS CENTRAL SCHOOL DISTRICT,2015,10,2
142201040001,NORTH COLLINS JUNIOR-SENIOR HIGH SCHOOL,2015,8,3
142201040002,NORTH COLLINS ELEMENTARY SCHOOL,2015,2,1
142301060000,ORCHARD PARK CENTRAL SCHOOL DISTRICT,2015,40,1
142301060001,WINDOM ELEMENTARY SCHOOL,2015,1,0
142301060002,ORCHARD PARK MIDDLE SCHOOL,2015,15,1
142301060003,EGGERT ROAD ELEMENTARY SCHOOL,2015,1,0
142301060006,ORCHARD PARK HIGH SCHOOL,2015,23,1
142500010000,TONAWANDA CITY SCHOOL DISTRICT,2015,66,4
142500010007,RIVERVIEW ELEMENTARY SCHOOL,2015,4,1
142500010009,TONAWANDA MIDDLE/HIGH SCHOOL,2015,62,7
142601030000,KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,2015,245,4
142601030002,ALEXANDER HAMILTON ELEMENTARY SCHOOL,2015,11,3
142601030003,BEN FRANKLIN MIDDLE SCHOOL,2015,31,7
142601030006,CHARLES A LINDBERGH ELEMENTARY SCHOOL,2015,2,0
142601030011,HERBERT HOOVER MIDDLE SCHOOL,2015,38,6
142601030013,HOLMES ELEMENTARY SCHOOL,2015,7,2
142601030019,THEODORE ROOSEVELT ELEMENTARY SCHOOL,2015,2,1
142601030020,THOMAS A EDISON ELEMENTARY SCHOOL,2015,3,1
142601030022,KENMORE MIDDLE SCHOOL,2015,16,3
142601030023,BEN FRANKLIN ELEMENTARY SCHOOL,2015,15,3
142601030024,HERBERT HOOVER ELEMENTARY SCHOOL,2015,6,1
142601030025,KENMORE EAST SENIOR HIGH SCHOOL,2015,33,4
142601030026,KENMORE WEST SENIOR HIGH SCHOOL,2015,81,6
142601860031,CHARTER SCHOOL FOR APPLIED TECHNOLOGIES,2015,269,14
142801060000,WEST SENECA CENTRAL SCHOOL DISTRICT,2015,253,4
142801060003,ALLENDALE ELEMENTARY SCHOOL,2015,1,0
142801060005,EAST MIDDLE SCHOOL,2015,10,1
142801060008,WINCHESTER ELEMENTARY SCHOOL,2015,2,1
142801060010,WEST SENECA WEST SENIOR HIGH SCHOOL,2015,109,9
142801060011,WEST MIDDLE SCHOOL,2015,51,5
142801060016,WEST SENECA EAST SENIOR HIGH SCHOOL,2015,69,7
142801060017,NORTHWOOD ELEMENTARY SCHOOL,2015,5,1
142801060018,WEST ELEMENTARY SCHOOL,2015,6,1
150203040000,CROWN POINT CENTRAL SCHOOL DISTRICT,2015,11,4
150203040001,CROWN POINT CENTRAL SCHOOL,2015,11,4
150301040000,ELIZABETHTOWN-LEWIS CENTRAL SCHOOL DISTRICT,2015,2,1
150301040001,ELIZABETHTOWN-LEWIS CENTRAL SCHOOL,2015,2,1
150901040000,MORIAH CENTRAL SCHOOL DISTRICT,2015,26,4
150901040004,MORIAH JUNIOR-SENIOR HIGH SCHOOL,2015,20,6
150901040007,MORIAH ELEMENTARY SCHOOL,2015,6,2
151102040000,LAKE PLACID CENTRAL SCHOOL DISTRICT,2015,35,5
151102040001,LAKE PLACID JUNIOR-SENIOR HIGH SCHOOL,2015,32,9
151102040002,LAKE PLACID ELEMENTARY SCHOOL,2015,3,1
151401040000,SCHROON LAKE CENTRAL SCHOOL DISTRICT,2015,2,1
151401040001,SCHROON LAKE CENTRAL SCHOOL,2015,2,1
151501060000,TICONDEROGA CENTRAL SCHOOL DISTRICT,2015,33,4
151501060001,TICONDEROGA SENIOR HIGH SCHOOL,2015,21,7
151501060003,TICONDEROGA ELEMENTARY SCHOOL,2015,3,1
151501060007,TICONDEROGA MIDDLE SCHOOL,2015,9,6
151601040000,WESTPORT CENTRAL SCHOOL DISTRICT,2015,3,1
151601040001,WESTPORT CENTRAL SCHOOL,2015,3,1
151701040000,WILLSBORO CENTRAL SCHOOL DISTRICT,2015,3,1
151701040001,WILLSBORO CENTRAL SCHOOL,2015,3,1
160101060000,TUPPER LAKE CENTRAL SCHOOL DISTRICT,2015,23,3
160101060001,TUPPER LAKE MIDDLE-HIGH SCHOOL,2015,22,6
160101060003,L P QUINN ELEMENTARY SCHOOL,2015,1,0
160801040000,CHATEAUGAY CENTRAL SCHOOL DISTRICT,2015,10,2
160801040001,CHATEAUGAY ELEMENTARY SCHOOL,2015,2,1
160801040002,CHATEAUGAY HIGH SCHOOL,2015,8,4
161201040000,SALMON RIVER CENTRAL SCHOOL DISTRICT,2015,64,4
161201040001,SAINT REGIS MOHAWK SCHOOL,2015,8,2
161201040002,SALMON RIVER HIGH SCHOOL,2015,37,8
161201040003,SALMON RIVER ELEMENTARY SCHOOL,2015,5,2
161201040005,SALMON RIVER MIDDLE SCHOOL,2015,14,4
161401060000,SARANAC LAKE CENTRAL SCHOOL DISTRICT,2015,37,3
161401060001,PETROVA ELEMENTARY SCHOOL,2015,4,1
161401060002,SARANAC LAKE SENIOR HIGH SCHOOL,2015,20,5
161401060003,SARANAC LAKE MIDDLE SCHOOL,2015,12,4
161401060004,BLOOMINGDALE SCHOOL,2015,1,1
161501060000,MALONE CENTRAL SCHOOL DISTRICT,2015,70,3
161501060006,FLANDERS ELEMENTARY SCHOOL,2015,9,4
161501060011,DAVIS ELEMENTARY SCHOOL,2015,1,0
161501060014,FRANKLIN ACADEMY HIGH SCHOOL,2015,29,4
161501060015,MALONE MIDDLE SCHOOL,2015,27,5
161501060016,SAINT JOSEPH'S ELEMENTARY SCHOOL,2015,4,2
161601040000,BRUSHTON-MOIRA CENTRAL SCHOOL DISTRICT,2015,36,5
161601040002,BRUSHTON-MOIRA HIGH SCHOOL,2015,29,6
161601040003,BRUSHTON GRADE SCHOOL,2015,7,2
161801040000,SAINT REGIS FALLS CENTRAL SCHOOL DISTRICT,2015,8,3
161801040001,SAINT REGIS FALLS CENTRAL SCHOOL,2015,8,3
170301020000,WHEELERVILLE UNION FREE SCHOOL DISTRICT,2015,4,3
